filename,duration_s,centroid_mean_hz,centroid_std_hz,bandwidth_mean_hz,bandwidth_std_hz,zcr_mean,zcr_std,rms_mean,rms_std,tempo_bpm
PSY-TRANCE Imagine Dragons - Believer Flash Jack Remix.wav,425.6798185941043,2569.2858304438064,1297.622669864665,2974.153242491218,1020.2760807625656,0.048108767105424645,0.04031716472086273,0.2816898822784424,0.13725918531417847,143.5546875
PSY-TRANCE Imagine Dragons - Radioactive Azkaban Phazed Remix.wav,401.47301587301587,2495.5004585117276,1272.9378708926197,2770.7283932457717,1051.4688608621125,0.0519551808616003,0.042193446068884234,0.24422991275787354,0.16343456506729126,143.5546875
PSY-TRANCE Rihanna - Where Have You Been Witchislav Remix.wav,282.05278911564625,3031.44630979234,1363.3319555851135,3356.294083170793,977.3768161386504,0.061798981271866636,0.04434241504050787,0.2563766539096832,0.13341675698757172,143.5546875
PSY-TRANCE Sevenn feat Kathy - Colors Of The Rainbow UltimateBlast Dorel Remix.wav,280.54349206349207,2422.575271209664,1151.9968226175922,3057.0482059210262,937.1070866614116,0.036063081128439894,0.03423447234707106,0.29103484749794006,0.1471034586429596,139.6748310810811
PSY-TRANCE The Black Eyed Peas - I Gotta Feeling Voxell x Phantom Remix.wav,324.67301587301586,2789.971142876966,1411.7405201740835,3083.7755781092874,843.7399964197937,0.060503557193332974,0.058180732165456,0.23189716041088104,0.1503133773803711,143.5546875
PSY-TRANCE The Chainsmokers - Dont Let Me Down Harlekin Simply Simon Remix ft Daya.wav,352.0377324263039,2938.5279176868216,1385.3415565683379,3261.417098885127,920.1044555804641,0.05225868603761996,0.04487090219046159,0.2971493601799011,0.15455670654773712,120.18531976744185
PSY-TRANCE The White Stripes - Seven Nation Army Impact Groove Freak Out Phantom Kova Remix.wav,362.2661224489796,2631.9032822566955,1603.2653791049702,2720.605656624358,1187.4078637076889,0.06378088546340213,0.0619497592699846,0.2578604519367218,0.16925078630447388,143.5546875
PSY-TRANCE twenty one pilots - Heathens Madness Express x Jilax x Rebugs Remix.wav,394.9365986394558,2665.780166713916,1309.5071913307302,3295.575479418603,976.7718278495688,0.04084336727522929,0.03738572560996994,0.36335521936416626,0.16734164953231812,143.5546875
PSY-TRANCE XXXTENTACION - Moonlight Gezer Inside Remix.wav,325.98494331065757,2554.904375054758,1563.4671815462345,2840.114339406871,1111.683298997122,0.05538223001954307,0.05759684244947581,0.22895598411560059,0.1633462905883789,139.6748310810811
Psycho Remix.wav,279.4637641723356,2180.847312634138,1375.653217580976,2702.694337469139,1153.3579940184095,0.041522750271321456,0.0431076305993321,0.2957910895347595,0.13332149386405945,139.6748310810811
PSYTRANCE 50 Cent - PIMP Universe Bass Remix.wav,348.4154195011338,3015.9717148692084,1417.7727723638764,3353.675812675257,868.7655802197457,0.06492638896987771,0.05486523155480787,0.20169587433338165,0.08190608769655228,143.5546875
PSYTRANCE Chris Lake ft Alexis Roberts - Turn Off The Lights X-Fancy Remix.wav,338.3263492063492,2768.406436339759,1451.3387555308936,3133.9358651641683,997.4840393604367,0.054662601711018464,0.05352876704527518,0.28555402159690857,0.1883898675441742,143.5546875
PSYTRANCE Dr Dre - The Next Episode Dvoxx Remix Ft Snoop Dogg.wav,240.16399092970522,2453.814356710934,1618.092134053865,2756.745846685183,1203.7243916941454,0.05104600809838304,0.054544411464278686,0.2927163541316986,0.18792085349559784,143.5546875
PSYTRANCE Eminem - Without Me Xinddy Remix.wav,300.76807256235827,2599.7278592895295,1647.0591520849637,2788.96301575874,1157.436755039213,0.05574497466297719,0.06131503517387943,0.300224632024765,0.19880905747413635,143.5546875
PSYTRANCE Infected Mushroom - Smashing The Opponent Interactive Noise Remix NV.wav,340.0214058956916,2057.7774395470424,1242.4509195299922,2527.8129065082267,1029.7864519422117,0.0422026512564873,0.03974389783864097,0.19858480989933014,0.15092281997203827,143.5546875
