filename,duration_s,centroid_mean_hz,centroid_std_hz,bandwidth_mean_hz,bandwidth_std_hz,zcr_mean,zcr_std,rms_mean,rms_std,tempo_bpm
Gorgon City - Sky High.wav,362.2613333333333,3395.472882356163,1752.4487816210142,3716.686264357849,973.8888588186365,0.06139788439349439,0.06107330390425921,0.23093967139720917,0.15090583264827728,122.28260869565217
Groovin.wav,323.76533333333333,4137.621168920759,2679.7452473329186,3808.4354792244753,1483.2865852527193,0.1057088047240479,0.09641970342453089,0.12921611964702606,0.07613122463226318,125.0
Harrison - WHATEVER YOU LIKE feat MVRII Official Video.wav,168.192,3259.6817917128756,1690.163173805561,3785.437176897627,873.5825111926143,0.054956892280740695,0.05555766418762728,0.36328625679016113,0.12448324263095856,127.8409090909091
Hit the Ground.wav,141.96266666666668,1614.997794387715,1370.4769057074147,2484.2084012876207,1206.936878805537,0.0240857658128287,0.02686068365848782,0.31887683272361755,0.0868108719587326,122.28260869565217
I Can Finally Know.wav,328.7253333333333,3633.918721403624,2219.707366493515,3692.468044492495,1181.5589458916033,0.07902188546939388,0.08539596723630728,0.26097923517227173,0.15254850685596466,122.28260869565217
Jay Dunham - Summer On My Mind Elli Eli Remix Original Version.wav,204.56533333333334,3189.7920805159274,1843.1459237651195,3508.8848281476726,928.4514215488136,0.06548126776031075,0.06785105869852019,0.2428293228149414,0.13174109160900116,125.0
John Legend - All Of Me Kungs Noah Cover.wav,243.616,3050.9239898916007,1811.094833459573,3569.929378154815,1349.6663260065786,0.05536446646508319,0.048335729078704134,0.1550273299217224,0.07301151752471924,125.0
Kerri Chandler Jerome Sydenham Youre In My System Dennis Quin Vocal Mix ft Troy Denari IRC14.wav,364.43733333333336,2610.96198710201,1644.13865605304,2687.175664511971,760.1260551699817,0.061263498153371676,0.06406669377548095,0.1986168622970581,0.13205991685390472,122.28260869565217
Kllo - Walls To Build Mall Grab Remix.wav,371.97866666666664,1284.1521305612218,1397.0387040146356,2160.029579288154,1317.247994585856,0.018882849911466996,0.020051215392828756,0.23850922286510468,0.13907518982887268,125.0
kryptogram - How Long Have You Been Away Visualizer.wav,203.27466666666666,3143.6709085003986,1646.6351957718439,3533.2977172757146,986.9301797491952,0.061336815576136,0.06017233493511721,0.22852279245853424,0.19256843626499176,122.28260869565217
kryptogram - Woman Like You.wav,241.04533333333333,3489.734411200064,1480.441401829221,3791.233642279202,856.7772001404242,0.06372021698277579,0.05017418582735306,0.256680965423584,0.16895028948783875,119.68085106382979
La Roux - Bulletproof Gamper Dadoni Remix.wav,273.632,2616.8074058054035,1448.9565627761594,3217.6687306647814,1145.9517571262893,0.04775867981114056,0.04598801394110728,0.20384110510349274,0.14216768741607666,125.0
Lane 8 Kasablanca - Run Sultan Shepard Remix.wav,248.55466666666666,2411.89269163029,1328.0887772021354,3037.6637739448242,1313.9492295035036,0.035858634919591896,0.02736070207566813,0.32060375809669495,0.16043244302272797,125.0
Le Knight Club- Cherie DAmoure.wav,324.85333333333335,3559.1706502106185,1140.1168358885352,4124.948738797924,411.9113448077477,0.059490599656061204,0.04250939928283436,0.14207227528095245,0.10339578986167908,130.8139534883721
LIUFO - I HAVE NOTHING Official Video.wav,162.05866666666665,2563.612893752816,1722.1696890992228,3548.2571184485264,1406.4264843664635,0.03855760420437344,0.047800244027202336,0.23558783531188965,0.14332899451255798,119.68085106382979
Losing My Mind Mandal Forbes Remix.wav,267.54031746031745,3329.3891578396797,1708.9078521360022,3197.6096575492106,804.674741681027,0.08602163820107399,0.07943759109692726,0.2820698022842407,0.1641538292169571,123.046875
LOSTBOYJAY - Say Goodbye feat Billy Raffoul.wav,175.48480725623583,2837.484983035468,1756.4101098870458,2940.140573395313,1014.6015702315267,0.06173243324540222,0.06187117692157528,0.04439634084701538,0.031587667763233185,129.19921875
Lotus.wav,288.65066666666667,1905.3762639760243,1181.2777575146386,2544.7622870802275,1038.4792502963555,0.03016866145910317,0.027336226491788802,0.3083367943763733,0.13709481060504913,119.68085106382979
Love Me Better Nico Pusch Remix.wav,206.72,2166.9003986044695,1053.1156022471023,3024.371185502402,1046.9900353066469,0.0349761646393375,0.02352835272039798,0.2770954370498657,0.1345939338207245,125.0
