filename,duration_s,centroid_mean_hz,centroid_std_hz,bandwidth_mean_hz,bandwidth_std_hz,zcr_mean,zcr_std,rms_mean,rms_std,tempo_bpm
Klanglos - Acid Trip Original Mix ERROR Records.wav,543.2533333333333,1717.0966287258916,1907.6324517400142,2333.0893738329023,1492.754843295366,0.026231635309904577,0.04490000885261497,0.2026330828666687,0.08047627657651901,127.8409090909091
Klanglos Dominik Saltevski - Divine Original Mix.wav,369.664,2126.3469750004747,1486.7628195973796,3189.5680364790696,1135.0688828541001,0.0236362530251825,0.0324722178347233,0.4233838617801666,0.12559644877910614,133.92857142857142
Kobosil - Avernian O-TON91.wav,318.0586666666667,942.0344531813136,691.8057047923018,1654.947514145683,751.6558379707687,0.010862771796086388,0.009959723131452772,0.28482186794281006,0.12817427515983582,133.92857142857142
L V N - Hypomania CR013.wav,464.672,3089.4629209640775,1234.7595274257826,3598.9323534007563,692.3435004742772,0.04617791810253306,0.0523772330447822,0.3820553123950958,0.18272744119167328,137.1951219512195
L V N - I Thought You Were Real COUP005.wav,389.8666666666667,2741.885152995246,1153.3647962099376,3284.8340295732487,708.2803285922815,0.04387961341686958,0.04197603088324908,0.2467976063489914,0.1263432651758194,144.23076923076923
L V N - Yet To Come.wav,356.23466666666667,2834.7065545089813,1553.2219749706117,3810.836091404397,1205.0601662242975,0.038192166961719266,0.04068990925543476,0.31820207834243774,0.15735213458538055,144.23076923076923
Lee Ann Roberts - Alter Ego Lokier Remix.wav,369.38666666666666,2844.856769990313,1023.3285006067849,3233.4001098441195,807.6341349411948,0.04514050250317635,0.03128966631549305,0.27937614917755127,0.12006014585494995,148.02631578947367
Living in my mind.wav,240.39466666666667,1329.6907355039425,1452.2158439587163,2054.530374935273,1825.7310801079943,0.017617966566188217,0.01824609557958111,0.25258204340934753,0.18107515573501587,140.625
Lose Yourself.wav,368.1813333333333,1957.0929547573867,1386.1280008122083,2760.141601394566,1395.1204726644887,0.023925625647307203,0.026656426348812125,0.4163312315940857,0.1128198578953743,140.625
LSD Original Mix.wav,318.2506666666667,2184.5441304877495,1426.7852768366022,2736.483012556796,1407.069989626968,0.024975904235931896,0.03188450755769077,0.3552168607711792,0.1325986683368683,133.92857142857142
Luca Eck - Digital Distance Official Video.wav,216.97066666666666,3256.514793677299,1579.6127350414806,4085.896324603604,1008.0005353785076,0.04289952361493462,0.041281490889376576,0.28121015429496765,0.11028877645730972,137.1951219512195
